korean,actual translation,Google translation,DeepL translation,bleurt_score,comet_score
"저는 말했지요 ""이것 보십시오. 당신은 미쳤군요. 그런 기술은 현재 존재하지 않습니다.","I said, ""Look, you're nuts. That technology's just not available right now.","I said, ""Look, you're crazy. That technology doesn't exist today.",,0.6918554902076721,0.9236934781074524
불가능합니다.,And it can't be done.,It's impossible.,,0.27648037672042847,0.8044917583465576
"인간의 팔처럼 어깨에서 손가락 끝까지 21개의 자유도를 구현할 수는 없습니다.""","Not in an envelope of a human arm, with 21 degrees of freedom, from your shoulder to your fingertips.""","""You can't achieve 21 degrees of freedom from shoulder to fingertips like a human arm.""",,-0.026712164282798767,0.8018814921379089
"그가 말했습니다. ""1,600명의 병사들 중 약 20명은 양쪽 팔을 모두 잃고 옵니다.","He said, ""About two dozen of these 1,600 kids have come back bilateral.","he said “Out of 1,600 soldiers, about 20 come with the loss of both arms.",,-0.7788568139076233,0.6721402406692505
한쪽 팔을 잃는 것이 불행하다고 생각합니까?,You think it's bad to lose one arm?,Do you think losing one arm is unfortunate?,,0.5225958228111267,0.8882114291191101
"양쪽 팔을 잃는 것에 비하면 그저 불편한 정도입니다.""","That's an inconvenience compared to having both of them gone.""","""It's just an inconvenience compared to losing both arms.""",,0.025643907487392426,0.8165603876113892
"저는 낮에 직업을 가지고 있고, 밤과 주말에는 세계에 물과 에너지를 공급하고, 모든 아이들을 교육시키는 등등의 일을 합니다. 크리스, 하지만 거기에 대해 이야기 하진 않을 겁니다. 전 또 다른 미션은 필요없어요.","I got a day job, and my nights and weekends are already filled up with things like, let's supply water to the world, and power to the world, and educate all the kids, which, Chris, I will not talk about. I don't need another mission.","I have a job during the day, and on nights and weekends I work to provide the world with water and energy, educate all of our children, and so on. Chris, but we're not going to talk about that. I don't need another mission.",,0.14350080490112305,0.8496713638305664
저는 팔을 잃은 그 청년들에 대해 계속 생각했습니다.,I keep thinking about these kids with no arms.,I kept thinking about those young men who lost their arms.,,-0.18483297526836395,0.8122310042381287
"그분은 제게 말했죠. ""우리는 전국 곳곳에서 준비를 좀 했습니다.","He says to me, ""We've done some work around the country.",He told me. “We did some preparations all over the country.,,0.32028570771217346,0.8470101356506348
"최고의 신경학자와 여러 분야의 전문가들이 확보되어 있습니다.""","We've got some pretty amazing neurology and other people.""",“We have the best neurologists and experts in various fields.”,,0.21195697784423828,0.8255096673965454
그래서 저는 먼저 돌아다니면서 준비했다는 것이 무엇인지 보겠다고 했습니다.,"I said, ""I'll take a field trip, I'll go see what you got.""",So I decided to walk around first and see what they had prepared.,,-0.1072506234049797,0.684222400188446
"그 다음달 내내 저는 전국 곳곳을 방문하고, 최고 중의 최고들을 발견했습니다.","Over the next month I visited lots of places, some out here, around the country, found the best of the best.","Over the next month, I visited all over the country and discovered the best of the best.",,0.653471052646637,0.8712009787559509
저는 워싱턴에 가서 그 사람들을 만나 얘기했습니다. 당신들이 요청한 일을 했습니다. 상황이 어떤지 알아보았습니다.,"I went down to Washington. I saw these guys, and said, ""I did what you asked me. I looked at what's out there.",I went to Washington and met with these people and talked to them. I did what you asked. We found out what the situation was.,,0.4789520502090454,0.8744124174118042
"나는 여전히 당신들이 미쳤다고 생각합니다. 하지만 제가 생각했던 것만큼은 아니군요.""","I still think you're nuts. But not as nuts as I thought.""",I still think you guys are crazy. “But not as much as I thought.”,,0.5348524451255798,0.8910245895385742
저는 약 13개월 전에 팀을 꾸려서 20명 정도의 사람들을 모았습니다.,"I put a team together, a little over 13 months ago, got up to 20 some-odd people.",I formed a team about 13 months ago and gathered about 20 people.,,0.48307129740715027,0.8982940912246704
우리는 그양반이 원하는 장치를 만들겠다고 말했습니다.,"We said, we're going to build a device that does what he wants.",We said we would build the device he wanted.,,0.6601726412773132,0.8522133231163025
마지막 두 손가락의 자유도는 필요 없어서 21개 중 14개의 자유도를 가지도록 만들었습니다.,We have 14 out of the 21 degrees of freedom; you don't need the ones in the last two fingers.,"The degrees of freedom of the last two fingers were not needed, so they were made to have 14 degrees of freedom out of 21.",,-0.004545241594314575,0.7878722548484802
"이 장치를 조립한 후,",We put this thing together.,"After assembling this device,",,-0.3471547067165375,0.7381036877632141
"몇 주 전에 육군의료센터로 가지고 갔고, 이것이 불행하게도 요즘 뉴스에 화제가 되었죠.","A couple of weeks ago we took it down to Walter Reed, which is unfortunately more in the news these days.","I took it to the Army Medical Center a few weeks ago, and unfortunately it's been in the news lately.",,-0.09087702631950378,0.770256757736206
우리는 우리가 만든 장치를 거기 있는 사람들에게 보여주었습니다.,We showed it to a bunch of guys.,We showed the people there the device we made.,,-0.12106996774673462,0.8100053668022156
한 사람이 자신을 행운아라고 하더군요. 왜냐하면 그는 오른손잡이인데 왼쪽 팔을 잃었거든요.,"One guy who described himself as being lucky, because he lost his left arm, and he's a righty.",One person said he was lucky. Because he is right-handed and lost his left arm.,,0.35743969678878784,0.8630881905555725
"그는 테이블에 7~8명의 다른 사람들과 앉아서,",He sat at a table with seven or eight of these other guys.,"He sits at a table with seven or eight other people,",,0.7294110059738159,0.8994453549385071
"자신의 오른쪽 팔이 남아서 다행이라고 얘기했습니다. 그리고 테이블을 밀어 몸을 뒤로 움직였는데, 다리가 없더군요.","Said he was lucky, because he had his good arm, and then he pushed himself back from the table. He had no legs.","He said he was fortunate to have his right arm left. Then I pushed the table and moved my body backwards, but I realized I had no legs.",,0.02600114792585373,0.7981776595115662
이 친구들은 정말 믿을 수 없는 정신력를 가지고 있습니다.,These kids have attitudes that you just can't believe.,These guys have an incredible mentality.,,0.04920637607574463,0.6269446015357971
"이제 여러분에게 그 장치를 외피가 없는 채로 보여드리겠습니다. 동영상은 30초 정도 걸리며, 그리고 저는 마치도록 하겠습니다.","So I'm going to show you now, without the skin on it, a 30-second piece, and then I'm done.","Now let me show you the device without the shell. The video is about 30 seconds long, and then I'll conclude.",,-0.20363697409629822,0.7758633494377136
그러나 이해해주십시오. 여러분들이 보는 것은 누구에게나 장착할 수 있도록 평균적인 여성에게도 맞게끔 작게 만들어진 것입니다.,"But understand what you're looking at we made small enough to fit on a 50th percentile female, so that we could put it in any of these people.",But please understand. What you see is something small enough to fit the average woman so that anyone can fit it.,,0.1307419091463089,0.7605833411216736
우리는 나머지 정상적인 다른쪽 팔의 CT와 MRI 촬영을 기반으로 실리콘 고무로 외피를 만들어 코팅하고 3D로 다른쪽 팔의 대칭 이미지를 칠한 후 이 장치 위에 씌워서 마무리합니다.,"It's going to go inside something that we use in CAT scans and MRIs of whatever is their good arm, to make silicon rubber, then coat it, and paint it in 3D -- exact mirror image of their other limb.","Based on CT and MRI scans of the remaining normal arm, we coated it with silicone rubber, painted a 3D mirror image of the other arm, and placed it on top of the device.",,0.15781083703041077,0.7712065577507019
"그래서 여러분들은 이 멋진 14개 구동장치를 볼 수 없습니다. 이 구동장치들은 탄력성이 있고, 자체적인 온도와 압력 감지능력을 가지고 있습니다.","So, you won't see all the really cool stuff that's in this series elastic set of 14 actuators, each one which has its own capability to sense temperature and pressure.",So you can't see these awesome 14 drivetrains. These actuators are flexible and have their own temperature and pressure sensing capabilities.,,0.2057403028011322,0.7650722861289978
"또한 이 장치는 압축공기로 작동하는 어깨근육으로 지지되는데, 팔에 더 무거운 부하가 걸릴 수록 몸에 더 밀착되고,","It also has a pneumatic cuff that holds it on, so the more they put themselves under load, the more it attaches.","The device is also supported by compressed air-powered shoulder muscles; the heavier the load on the arm, the closer it is to the body.",,0.06800691783428192,0.7397449612617493
