korean,actual translation,Google translation,Microsoft translation,DeepL translation,Google translation_bleurt,Google translation_comet,Microsoft translation_bleurt,Microsoft translation_comet,DeepL translation_bleurt,DeepL translation_comet,cosine_Google_translation,cosine_Microsoft_translation,cosine_DeepL_translation,Google translation_bleurt_minmax,Microsoft translation_bleurt_minmax,DeepL translation_bleurt_minmax
"그래서, 자연스럽게 저는 제 조끼를 입고, 아이디 카드를 달고 있었죠.","So, naturally, I had my vest and my identification.","So, naturally, I wore my vest and ID card.","So, naturally, I was wearing my vest and wearing my ID card.","So, naturally, I was wearing my vest, and I was wearing my ID card.",0.5896832942962646,0.9255937933921814,0.3985676765441894,0.921813428401947,0.2758053541183471,0.9158263206481934,0.88352954,0.87345,0.8632303,0.7803132368315092,0.7256433250952159,0.6684070172661244
저는 무심코 제 옷을 진료실 의자에 올려뒀었죠.,I draped them casually over the chair in the doctor's office.,I inadvertently left my clothes on the chair in the doctor's office.,I inadvertently put my clothes on the chair in the doctor's office.,I had unknowingly left my clothes on the chair in the exam room.,0.1445328295230865,0.7597264051437378,-0.0026604086160659,0.7552743554115295,-0.2257142961025238,0.7344077229499817,0.7564353,0.8233637,0.6449727,0.6173415784705564,0.5865100658919865,0.481743678138327
"그리고, 그 의사가 들어왔을 때 그가 그 걸처둔 것들을 보았구요.","And you know, when he walked in, I could just tell that he saw them.","And, when the doctor came in, he saw what he had left there.","And when the doctor came in, I saw what he had put away.","And then when the doctor came in, I saw what he had put there.",-0.1855095624923706,0.6310812830924988,-0.3455958962440491,0.6076536178588867,-0.2087972164154052,0.6355056166648865,0.6134461,0.5260258,0.6053081,0.4965115216411612,0.4675908429989217,0.48804013846903965
"잠시 뒤, 저는 불과 몇주 후로 수술 예약을 잡게 되었어요.. 그리고, 염치없이 페르코세트처방을 받았죠.","Moments later, I had a surgery date just weeks away, and a big fat prescription for Percocet.","After a while, I made an appointment for surgery just a few weeks later... and shamelessly got a prescription for Percocet.","After a while, I had an appointment for surgery just a few weeks later. And I was prescribed Percoset without hesitation.","Before I knew it, I was scheduled for surgery just a few weeks later... and was given a prescription for Percocet.",-0.0083820670843124,0.7959471344947815,-0.1016455590724945,0.7620471119880676,0.116288423538208,0.8426573872566223,0.88992405,0.84956646,0.8969793,0.5613587226492115,0.5521851342506131,0.6090355392066059
"지금, 이런 이야기가 떠돌고 있답니다. 저의 자원봉사활동이 저를 제일 앞줄로 오게 했다구요.","Now, word on the street was that it was actually my volunteering that got me to the front of the line.","Now, this story is going around. My volunteer work brought me to the front row.","Right now, this kind of story is circulating. My volunteer work put me in the front row.","Right now, there's a story going around. My volunteer work got me a front row seat.",0.1465144455432891,0.822418212890625,0.1122508943080902,0.8001465201377869,-0.0441404581069946,0.7676950097084045,0.7307115,0.6905811,0.7233366,0.6180670573245695,0.6263576854541656,0.5493246370969013
"그리고, 아시다시피 저는 부끄러워하지 않았어요.","And, you know, I'm not even ashamed of that.","And, you know, I wasn't shy.","And, you know, I wasn't shy.","And, you know, I wasn't shy about it.",-0.6399757862091064,0.7909433245658875,-0.6399757862091064,0.7909433245658875,-0.0458139479160308,0.8297234773635864,0.65886945,0.65886945,0.7457464,0.33012932054451544,0.3655091716264719,0.5487017717802313
두가지 이유에서 말이죠.,Two reasons.,For two reasons.,For two reasons.,For two reasons.,0.8965640664100647,0.943330705165863,0.8965640664100647,0.943330705165863,0.8965640664100647,0.943330705165863,0.97858423,0.97858405,0.97858423,0.8926637167438669,0.898332783675382,0.8994505944779301
첫번째는 저는 이 새로운 골반을 정말 잘 간직할 거예요.,"First of all, I am going to take such good care of this new hip.","First of all, I'm going to really cherish this new pelvis.","First, I'm going to keep this new pelvis really well.",The first is that I'm going to take really good care of this new pelvis.,0.1003097668290138,0.7131625413894653,0.0906669199466705,0.5971899628639221,0.3200320303440094,0.7690374255180359,0.5899632,0.6129507,0.700452,0.6011513092573686,0.6188730431508637,0.6848679855635188
"그리고, 또한 계속해서 자원봉사 활동을 할 겁니다. 그 봉사활동이 저를 가장 큰 깨닮음으로 이끌어주었으니까요.","But also I intend to stick with the volunteering, which actually leads me to the biggest epiphany of them all.","And, I will also continue to volunteer. Because that volunteer work led me to the greatest enlightenment.",And I'll continue to volunteer. That volunteer activity led me to the greatest awakening.,I will also continue to volunteer because it has led me to some of my biggest realizations.,-0.0514952987432479,0.8349027633666992,-0.0198846906423568,0.8131632804870605,0.1594738960266113,0.8419431447982788,0.7471317,0.7778414,0.83212304,0.5455747677468241,0.5805372275379709,0.6251089761954594
"만약 캐나다인들이 규칙을 어긴다면, 사회에 도움이 되기 때문에 그러는 거랍니다!","Even when a Canadian cheats the system, they do it in a way that benefits society.","If Canadians break the rules, they do it because it helps society!","If Canadians break the rules, they do it because it helps society!","If Canadians break the rules, they do it because it's good for society!",0.3615008592605591,0.8797269463539124,0.3615008592605591,0.8797269463539124,0.3066802322864532,0.8758904933929443,0.8085617,0.8085617,0.76897573,0.6967745846466626,0.7127897206549828,0.6798985068846956
"안녕하세요. 여러분, 손을 위로 올려 흔들어주시겠습니까? 제가 하는 것처럼 따라하면 됩니다. 고상하게 흔들어주세요.","Hi. I'm going to ask you to raise your arms and wave back, just the way I am -- kind of a royal wave.","hello. Everyone, would you please raise your hands and wave? Just follow what I do. Please shake it gracefully.","Hello. Everyone, can you raise your hand up and wave it? Just follow along as I do. Shake it nobly.","hello. Everyone, can you put your hands up and wave, and you can do it just like I do. Give it a classy wave.",-0.1507870852947235,0.7083291411399841,-0.3273034691810608,0.7225165963172913,-0.3479673266410827,0.7356409430503845,0.7998817,0.7802988,0.8075654,0.509223582256855,0.4739340803996494,0.43624165466074266
여러분은 눈에 보이는 것을 그대로 따라할 수 있습니다.,You can mimic what you can see.,You can just copy what you see.,You can copy what you see.,You can just copy what you see.,0.4564002454280853,0.8473319411277771,0.5817540287971497,0.8492134213447571,0.4564002454280853,0.8473319411277771,0.68590105,0.7357261,0.6859009,0.7315176918992603,0.7891665807524695,0.735623616708342
여러분은 팔의 수 백가지 근육을 자유자재로 움직일 수 있습니다.,You can program the hundreds of muscles in your arm.,You can freely move hundreds of muscles in your arms.,You can move hundreds of different muscles in your arms at will.,You have hundreds of muscles in your arm at your disposal.,0.2909896373748779,0.8318561315536499,0.0631317123770713,0.8566100597381592,0.2967576086521148,0.787822961807251,0.7536884,0.85011804,0.8458116,0.670960097921097,0.6093247006651537,0.6762053513728861
머지않아 여러분은 단순히 근육을 움직이는 단계를 넘어 뇌의 수 백가지 영역들을 직접 들여다 보며 제어할 수 있을 것입니다.,"Soon, you'll be able to look inside your brain and program, control the hundreds of brain areas that you see there.","Soon, you will be able to go beyond just moving muscles and directly see and control hundreds of areas of the brain.","Soon, you'll be able to go beyond just moving your muscles and take control of hundreds of areas of your brain.","Soon, you'll be able to go beyond just moving muscles and look directly into and control hundreds of areas of the brain.",-0.0417892038822174,0.8493216633796692,-0.1508685946464538,0.8240253925323486,-0.0699431896209716,0.8448889851570129,0.7975015,0.7246822,0.7949761,0.5491282142798225,0.5351161362901486,0.5397209774578506
이는 제가 오늘 여러분에게 소개할 기술의 주제입니다.,I'm going to tell you about that technology.,This is the topic of technology I'm going to introduce to you today.,This is the topic of technology that I will introduce to you today.,This is the subject of the technique I'm going to introduce to you today.,0.1789266169071197,0.814873218536377,0.228933110833168,0.8183528184890747,-0.0283695459365844,0.7784553170204163,0.7849262,0.75174177,0.5631,0.629933304214673,0.6668194020603369,0.5551944990764339
사람들은 수 천 년동안 인간의 뇌와 마음 속을 읽고 싶어했습니다.,"People have wanted to look inside the human mind, the human brain, for thousands of years.",People have wanted to read the human brain and mind for thousands of years.,People have wanted to read the human brain and mind for thousands of years.,People have wanted to read the human brain and mind for thousands of years.,0.5414494276046753,0.912135660648346,0.5414494276046753,0.912135660648346,0.5414494276046753,0.912135660648346,0.9080746,0.9080746,0.9080746,0.7626545935952389,0.7751902148593502,0.7672785365667741
이에 대한 해결책의 실마리는 오늘날에 이르러서야 보이기 시작했습니다.,"Well, coming out of the research labs just now, for our generation, is the possibility to do that.",It is only today that clues to a solution to this problem have begun to appear.,Clues to a solution to this are only beginning to appear today.,It's only today that we're starting to see clues to a solution.,-0.1063178032636642,0.7202624678611755,-0.2281945943832397,0.6928732991218567,-0.1852798014879226,0.6992207765579224,0.40954608,0.2886561,0.4728645,0.5255039935160355,0.5083019157446702,0.4967932136398421
많은 사람들은 뇌를 읽는 것이 굉장히 어려운 작업일 것이라고 생각합니다.,People envision this as being very difficult.,Many people think that reading the brain would be an extremely difficult task.,Many people think that reading the brain is a very difficult task.,Many people think that reading the brain would be a very difficult task.,-0.36119145154953,0.8284741044044495,-0.3800202310085296,0.8353418707847595,-0.3451150059700012,0.831631600856781,0.63489777,0.6156305,0.6261152,0.43219356385082414,0.45565356824465764,0.4373032754775797
혈관 속으로 조그마한 캡슐을 집어넣는 것을 보통 생각하는데,"You had to take a spaceship, shrink it down, inject it into the bloodstream.",People usually think of inserting a small capsule into a blood vessel.,I usually think of putting a small capsule into a blood vessel.,We usually think of putting a tiny capsule into a blood vessel.,-0.2923477292060852,0.7359605431556702,-0.4751732647418976,0.7177145481109619,-0.3881780505180359,0.7342711687088013,0.60208046,0.6052272,0.6270872,0.4573975712279006,0.4226574939516267,0.42127540561284926
이는 굉장히 위험한 작업입니다. 동맥에서 당신의 몸이 백혈구의 공격을 받을 수 있기 때문이죠.,It was terribly dangerous. You could be attacked by white blood cells in the arteries.,This is extremely dangerous work. This is because your body can be attacked by white blood cells in your arteries.,This is a very dangerous task. This is because your body can be attacked by white blood cells in the arteries.,"This is a very dangerous thing to do. Because in the arteries, your body can be attacked by white blood cells.",0.3614813685417175,0.8765982985496521,0.3988474905490875,0.8841129541397095,0.345623254776001,0.8467397093772888,0.8391161,0.8475228,0.86999595,0.6967674490037202,0.7257403557765468,0.6943929232259626
하지만 이젠 이런 문제점을 피해가는 기술이 개발됐습니다.,"But now, we have a real technology to do this.","However, technology has now been developed to avoid these problems.","However, technology has now been developed to avoid these problems.","However, there are now techniques to avoid these problems.",0.2886554598808288,0.8662366271018982,0.2886554598808288,0.8662366271018982,0.2840543985366821,0.798064649105072,0.50500023,0.50500023,0.26399034,0.6701055446695177,0.6875292311515757,0.6714772741843963
제 동료인 피터의 뇌 속으로 들어가봅시다.,We're going to fly into my colleague Peter's brain.,Let's go inside the brain of my colleague Peter.,Let's go into the brain of my colleague Peter.,Let's get inside the brain of my colleague Peter.,0.2998819351196289,0.8783864974975586,0.3367223143577575,0.87420654296875,0.3041677474975586,0.8705123066902161,0.8838066,0.899648,0.8781128,0.674215609539713,0.7041973019331893,0.6789633714418544
